0.04614988461998859, 0.01107863415574406
0.10629599768019626, 0.026598055054410263
0.16644269401842537, 0.042045927182432274
0.22658775717819446, 0.05769413586825878
0.2867320037487333, 0.07344251283298742
0.34687625031927194, 0.08919088979771583
0.4070155973544298, 0.10554027643585817
0.46714841167574583, 0.12269100930521792
0.5272779596401413, 0.14024241529018666
0.5873968919445445, 0.1590960089008845
0.6475174574274081, 0.17774926595377782
0.7076339399641207, 0.1969033644011824
0.7677548320826761, 0.2155165541425148
0.8278595557344741, 0.23611307580611152
0.8879629728435043, 0.2568698667159517
0.9480704728986846, 0.27712581623128074
1.0081665407046425, 0.298784121651241
1.0682519928506085, 0.3217446146969304
1.1283505104242568, 0.34310241528018404
1.1884465782302152, 0.3647607207001443
1.2485416836274377, 0.386537081591668
1.3086244818584052, 0.4098231215437895
1.3687004849004216, 0.43394270467391893
1.428784303867927, 0.4571035342774127
1.4888632233000516, 0.4808653735543199
1.548957657927549, 0.5027240155320847
1.609041476895054, 0.5258848451355784
1.6691236626840995, 0.5492460112968768
1.7292221802577479, 0.5706038118801303
1.789307492416989, 0.5935814766307743
1.8494200319942755, 0.6132192447677354
1.909519366157154, 0.6344768770720868
1.969631765747716, 0.6541318169140025
2.0297457985167378, 0.6735864201981137
2.08985901469653, 0.6931411917611271
2.1499722308763216, 0.7126959633241405
2.2100952461268757, 0.7310487155403271
2.2702247940912716, 0.748600121525296
2.330360874769508, 0.765350181279047
2.3904935257729787, 0.7825209478041874
2.4506346693044425, 0.7986499642287443
2.5107805490534414, 0.8141980046356685
2.570935411283973, 0.8286441939746682
2.631093539871425, 0.8426897101980588
2.6912508518696465, 0.8568353947003517
2.751426945420162, 0.8686772087878933
2.811608755095289, 0.8798178449231193
2.8718052633765594, 0.8891554520381051
2.931996872122449, 0.8990940688265042
2.992194196992949, 0.9083315076625877
3.0524062204695936, 0.9157659174784312
3.1126174273570073, 0.9233004955731767
3.172833533779802, 0.930234063994509
3.2330520899702866, 0.9368671275791345
3.293284528177685, 0.9417973304224221
3.3535153332066234, 0.9469278698235141
3.413751854360173, 0.9513572312722905
3.473989192102952, 0.9556864244421647
3.5342224468995806, 0.96051645900655
3.594458151463899, 0.9650459887342286
3.6547036550989813, 0.9683734991150805
3.7149548748586736, 0.9709998315436168
3.775194662369143, 0.9750285198767843
3.8354458821288353, 0.9776548523053205
3.8957077175485204, 0.9789789971081277
3.9559622036651345, 0.981204656421055
4.016210157067906, 0.9842316619652002
4.076466276362979, 0.9862569847203231
4.136734644496505, 0.9867797832919124
4.197001379451571, 0.9875029184213062
4.257259948514337, 0.9892277363397224
4.317529133237093, 0.9896503666324096
4.377799134549079, 0.9899728286461944
4.438062330950814, 0.9911300263174979
4.47368549172465, 0.9902080970766233
